T,GHI_PC,WS_PC,TEM_PC,GHI_SA,WS_SA,TEM_SA
5832,0,0.7,25.2,0,4.4,28.8
5833,0,0.7,24.9,0,4.6,28.7
5834,0,0.6,24.7,0,4.6,28.7
5835,0,0.6,24.4,0,4.7,28.6
5836,0,0.6,24.4,0,4.7,28.5
5837,0,0.6,24.5,0,4.8,28.5
5838,0,0.7,24.2,0,4.9,28.5
5839,26,0.9,25.1,0,4.9,28.5
5840,158,0.9,26,89,4.9,28.6
5841,282,0.7,27.2,320,4.8,28.6
5842,448,0.6,28.2,467,4.7,28.6
5843,905,0.4,29.1,655,4.6,28.6
5844,983,0.2,29.6,757,4.4,28.7
5845,984,0.1,29.8,812,4.3,28.7
5846,914,0.1,29.8,994,4.2,28.6
5847,571,0.3,29.6,914,4.1,28.6
5848,406,0.4,29.4,766,4.1,28.6
5849,25,0.5,28.9,550,4.3,28.6
5850,6,0.4,28.1,286,4.6,28.7
5851,0,0.3,27.7,78,4.8,28.7
5852,0,0.3,27.4,0,4.9,28.8
5853,0,0.3,27.1,0,4.9,28.9
5854,0,0.3,26.8,0,4.9,28.9
5855,0,0.3,26.4,0,4.9,28.9
5856,0,0.3,26.1,0,5,28.9
5857,0,0.4,25.7,0,5.1,28.8
5858,0,0.4,25.4,0,5.2,28.7
5859,0,0.3,25.2,0,5.2,28.6
5860,0,0.2,25.1,0,5.2,28.6
5861,0,0.2,24.9,0,5.1,28.5
5862,0,0.4,24.6,0,5,28.5
5863,92,0.5,25.2,0,5,28.5
5864,196,0.7,26.5,102,4.8,28.5
5865,565,1.1,27.6,338,4.7,28.6
5866,767,1.1,28.4,546,4.5,28.6
5867,918,1.1,29,640,4.3,28.6
5868,776,1,29.3,799,4.2,28.6
5869,823,0.8,29.3,920,4,28.5
5870,698,0.6,29.2,995,3.9,28.5
5871,595,0.4,29,914,3.9,28.5
5872,450,0.4,28.8,728,4,28.4
5873,131,0.6,28.3,558,4.2,28.5
5874,6,0.5,27.2,318,4.5,28.5
5875,0,0.6,26.5,87,4.7,28.6
5876,0,0.6,26.1,0,4.7,28.7
5877,0,0.7,25.7,0,4.7,28.7
5878,0,0.7,25.4,0,4.6,28.8
5879,0,0.7,25.1,0,4.5,28.8
5880,0,0.7,24.8,0,4.3,28.8
5881,0,0.6,24.6,0,4.1,28.7
5882,0,0.6,24.4,0,4.2,28.7
5883,0,0.5,24.2,0,4.4,28.6
5884,0,0.5,24.1,0,4.7,28.5
5885,0,0.5,23.9,0,4.7,28.5
5886,0,0.6,23.7,0,4.6,28.6
5887,68,1.1,24.5,0,4.4,28.6
5888,300,1.2,25.5,96,4.3,28.7
5889,570,1.3,27,291,4.2,28.8
5890,684,1.4,28.3,581,4.2,28.9
5891,855,1.2,29.1,728,4.2,28.9
5892,809,0.9,29.5,842,4.2,29
5893,841,0.5,29.7,873,4.1,29
5894,913,0.5,29.5,934,3.8,29.1
5895,280,0.8,29.1,778,3.5,29.1
5896,53,0.9,28.6,684,3.3,29.1
5897,15,0.9,27.8,500,3.5,29.1
5898,6,0.7,26.7,280,3.9,29.1
5899,0,0.6,26,76,4.3,29
5900,0,0.6,25.6,0,4.6,29
5901,0,0.5,25.3,0,4.9,29
5902,0,0.4,25.1,0,5.2,29
5903,0,0.4,24.9,0,5.4,29
5904,0,0.4,24.6,0,5.4,28.9
5905,0,0.5,24.3,0,5.3,28.8
5906,0,0.6,24.1,0,5.2,28.8
5907,0,0.6,23.9,0,5.2,28.7
5908,0,0.6,23.8,0,5.1,28.7
5909,0,0.6,23.6,0,5.1,28.7
5910,0,0.6,23.5,0,5.2,28.7
5911,25,0.8,24.7,0,5.3,28.7
5912,138,0.5,26.3,107,5.4,28.7
5913,413,0.2,28.1,160,5.5,28.7
5914,616,0.3,29.4,194,5.5,28.7
5915,931,0.4,30.4,694,5.5,28.8
5916,1008,0.4,31,919,5.3,28.8
5917,935,0.4,31.3,991,5,28.8
5918,919,0.6,31.3,849,4.7,28.8
5919,771,0.7,30.9,781,4.2,28.8
5920,565,0.8,30.4,759,3.7,28.8
5921,323,0.8,29.7,555,3.2,28.8
5922,74,0.6,28.3,317,3.2,28.8
5923,0,0.6,27.4,85,3.8,28.8
5924,0,0.7,26.9,0,4.7,28.9
5925,0,0.7,26.5,0,5.5,28.9
5926,0,0.7,26.1,0,6.1,29
5927,0,0.6,25.8,0,6.4,29
5928,0,0.5,25.5,0,6.6,28.9
5929,0,0.4,25.3,0,6.6,28.8
5930,0,0.5,25.2,0,6.7,28.8
5931,0,0.5,25.1,0,6.8,28.7
5932,0,0.4,25,0,6.8,28.7
5933,0,0.4,24.9,0,6.9,28.8
5934,0,0.4,24.8,0,6.8,28.8
5935,6,0.6,25.3,0,6.6,28.9
5936,44,0.7,25.8,89,6.4,28.9
5937,220,0.9,26.3,187,6.3,29
5938,326,1,26.7,503,6.3,29
5939,325,1.2,27.2,631,6.2,29
5940,320,1.4,27.4,566,6,29
5941,480,1.5,27.3,251,5.8,29
5942,743,1.6,27.2,644,5.8,28.9
5943,725,1.5,27.1,515,5.8,28.9
5944,488,1.3,26.9,98,5.9,28.9
5945,306,1,26.6,91,6,28.9
5946,85,0.6,25.9,25,6,28.9
5947,0,0.5,25.5,7,6,29
5948,0,0.5,25.3,0,6,29
5949,0,0.5,25,0,6,29
5950,0,0.5,24.8,0,6.1,28.9
5951,0,0.6,24.6,0,6.4,28.9
5952,0,0.5,24.4,0,6.7,28.8
5953,0,0.5,24.1,0,7.1,28.7
5954,0,0.6,24,0,7.3,28.6
5955,0,0.6,23.9,0,7.2,28.5
5956,0,0.6,23.8,0,6.9,28.5
5957,0,0.7,23.7,0,6.4,28.6
5958,0,0.9,23.8,0,6,28.7
5959,26,1.1,24.6,0,5.7,28.7
5960,24,1,25.6,6,5.6,28.8
5961,34,0.9,27,17,5.6,28.9
5962,207,1,28.2,85,5.6,28.9
5963,170,1.1,28.9,158,5.3,28.9
5964,228,1.2,29.5,197,5,29
5965,325,1.2,29.6,435,4.6,28.9
5966,486,1.2,29.6,390,4.6,28.9
5967,677,1.1,29.2,562,4.8,28.9
5968,370,1,28.8,522,5.1,28.9
5969,281,1,28,47,5.4,28.9
5970,86,0.7,26.9,57,5.7,28.9
5971,0,0.6,26.3,17,5.8,28.9
5972,0,0.5,26,0,5.8,28.9
5973,0,0.5,25.7,0,5.7,29
5974,0,0.5,25.5,0,5.6,29
5975,0,0.5,25.2,0,5.5,29
5976,0,0.5,25,0,5.5,29
5977,0,0.5,24.7,0,5.5,29
5978,0,0.5,24.4,0,5.5,29
5979,0,0.6,24.2,0,5.6,29
5980,0,0.4,24.2,0,5.7,29
5981,0,0.6,23.9,0,5.7,29
5982,0,0.7,23.8,0,5.6,29
5983,100,0.8,25.1,0,5.5,29
5984,320,0.5,26.8,72,5.3,29.1
5985,582,0.6,27.9,293,5.3,29.1
5986,786,0.7,28.6,500,5.3,29.2
5987,923,0.6,29.4,673,5.2,29.3
5988,999,0.5,29.9,802,5.1,29.3
5989,996,0.3,30.4,948,5.1,29.3
5990,916,0.2,30.6,926,5.3,29.3
5991,766,0.2,30.5,851,5.5,29.2
5992,560,0.3,30.2,755,5.5,29.1
5993,319,0.4,29.7,546,5.3,29.1
5994,68,0.5,28.4,301,5,29.1
5995,0,0.6,27.3,77,4.7,29
5996,0,0.7,26.6,0,4.6,29
5997,0,0.7,26.1,0,4.4,29
5998,0,0.7,25.6,0,4.2,29
5999,0,0.7,25.3,0,4.2,29
6000,0,0.7,24.9,0,4.3,29
6001,0,0.6,24.6,0,4.4,28.9
6002,0,0.6,24.4,0,4.5,28.8
6003,0,0.6,24.1,0,4.6,28.7
6004,0,0.6,23.9,0,4.6,28.7
6005,0,0.6,23.7,0,4.7,28.7
6006,0,0.6,23.7,0,4.9,28.7
6007,94,1.2,24.9,0,5,28.8
6008,329,1.2,26.5,79,4.9,28.8
6009,567,1.3,27.8,309,4.8,28.9
6010,638,1.3,28.5,551,4.7,29
6011,382,1.1,28.9,757,4.4,29.1
6012,859,0.9,29.1,634,4.1,29.1
6013,496,0.7,29.2,918,3.8,29.2
6014,481,0.4,29.1,965,3.7,29.2
6015,420,0.4,28.8,897,3.6,29.3
6016,369,0.4,28.5,749,3.6,29.3
6017,170,0.2,28.1,542,3.9,29.3
6018,47,0.2,27.4,302,4.3,29.3
6019,0,0.3,27,75,4.6,29.2
6020,0,0.4,26.7,0,4.5,29.2
6021,0,0.4,26.5,0,4.1,29.2
6022,0,0.4,26,0,3.8,29.2
6023,0,0.5,25.6,0,3.5,29.1
6024,0,0.6,25.1,0,3.3,29
6025,0,0.6,24.7,0,3.2,28.9
6026,0,0.6,24.6,0,3.3,28.8
6027,0,0.6,24.5,0,3.3,28.7
6028,0,0.6,24.5,0,3.4,28.7
6029,0,0.5,24.5,0,3.6,28.7
6030,0,0.6,24.2,0,3.8,28.7
6031,37,0.7,24.8,0,3.9,28.7
6032,208,0.8,25.7,114,4,28.8
6033,401,0.6,27,328,4,28.8
6034,708,0.7,28.2,560,4,28.8
6035,898,0.6,29,782,3.9,28.9
6036,935,0.4,29.7,883,3.9,28.9
6037,988,0.3,30,765,3.9,28.9
6038,750,0.2,30.2,755,4.1,29
6039,235,0.2,30,885,4.2,29
6040,261,0.4,29.8,678,4.5,29.1
6041,204,0.5,29.2,535,4.7,29.1
6042,65,0.4,27.9,292,4.8,29.2
6043,0,0.5,27,64,4.7,29.2
6044,0,0.5,26.5,0,4.7,29.2
6045,0,0.6,26.2,0,4.6,29.2
6046,0,0.6,25.8,0,4.4,29.2
6047,0,0.7,25.4,0,4.4,29.1
6048,0,0.8,25.1,0,4.5,29
6049,0,0.8,24.9,0,4.7,28.9
6050,0,0.5,24.8,0,5,28.8
6051,0,0.5,24.6,0,5.4,28.7
6052,0,0.6,24.4,0,5.7,28.7
6053,0,0.6,24.2,0,5.9,28.7
6054,0,0.6,24.1,0,6,28.8
6055,52,0.9,24.8,0,6.1,28.8
6056,22,1.1,25.7,113,6.1,28.8
6057,290,1.2,26.6,308,6.2,28.9
6058,450,1.3,27.3,580,6.2,29
6059,612,1.3,28,659,6.2,29
6060,503,1.2,28.6,864,6.2,29.1
6061,534,1.2,29,987,6,29.1
6062,328,1.1,29.2,979,6,29.1
6063,698,0.9,29,895,6.1,29.1
6064,408,0.8,28.7,744,6.4,29.1
6065,285,0.8,28,533,6.6,29.2
6066,54,0.7,27,263,6.9,29.2
6067,0,0.8,26.4,69,7.2,29.2
6068,0,0.8,26.1,0,7.2,29.1
6069,0,0.7,25.8,0,7.1,29.1
6070,0,0.6,25.5,0,7,29.1
6071,0,0.5,25.2,0,6.9,29.1
6072,0,0.4,25,0,6.8,29
6073,0,0.4,24.8,0,6.8,29
6074,0,0.4,24.6,0,6.7,28.9
6075,0,0.5,24.3,0,6.6,28.9
6076,0,0.5,24.1,0,6.4,28.9
6077,0,0.5,24,0,6.2,28.9
6078,0,0.5,24,0,6.1,28.9
6079,72,0.6,25.1,0,6,28.9
6080,278,0.7,26.5,107,6,29
6081,522,0.9,28,333,6,29
6082,791,0.8,29.3,572,5.9,29.1
6083,936,0.6,30.3,782,5.7,29.2
6084,1010,0.4,31,677,5.5,29.2
6085,1004,0.3,31.2,976,5.4,29.2
6086,913,0.3,31.1,984,5.4,29.2
6087,418,0.4,30.9,789,5.4,29.2
6088,58,0.5,30.5,749,5.6,29.2
6089,71,0.5,29.9,504,5.8,29.2
6090,13,0.5,28.6,235,6,29.3
6091,0,0.6,27.7,59,6.1,29.3
6092,0,0.6,27.1,0,6.2,29.4
6093,0,0.7,26.7,0,6.2,29.4
6094,0,0.8,26.3,0,6.2,29.4
6095,0,0.8,26,0,6.2,29.4
6096,0,0.9,25.7,0,6.3,29.4
6097,0,0.9,25.5,0,6.3,29.3
6098,0,0.7,25.3,0,6.4,29.2
6099,0,0.6,25.2,0,6.5,29.1
6100,0,0.7,25.1,0,6.6,29
6101,0,0.7,25.1,0,6.6,29
6102,0,0.7,25,0,6.6,28.9
6103,48,0.9,25.7,0,6.5,28.9
6104,162,1.3,26.2,111,6.5,28.9
6105,346,1.6,26.8,349,6.4,28.9
6106,784,1.4,27.8,560,6.3,28.9
6107,880,1.1,28.5,752,6.1,28.9
6108,998,0.8,29.2,878,5.9,29
6109,995,0.6,29.7,779,5.7,29
6110,906,0.4,30,817,5.5,29
6111,646,0.4,29.9,717,5.3,28.9
6112,332,0.4,29.8,554,5.1,28.9
6113,210,0.4,29.4,375,5,28.9
6114,59,0.5,28.3,240,4.9,28.9
6115,0,0.6,27.6,37,5.1,29
6116,0,0.7,26.9,0,5.2,29
6117,0,0.7,26.3,0,5.4,29.1
6118,0,0.7,25.9,0,5.4,29.1
6119,0,0.7,25.4,0,5.4,29.1
6120,0,0.7,25.1,0,5.4,29
6121,0,0.7,24.8,0,5.3,28.9
6122,0,0.6,24.6,0,5.2,28.9
6123,0,0.6,24.4,0,5.2,28.8
6124,0,0.6,24.1,0,5.3,28.8
6125,0,0.5,24.1,0,5.4,28.8
6126,0,0.3,24.4,0,5.7,28.8
6127,67,0.4,25.3,0,6.3,28.8
6128,118,0.7,26.9,89,6.8,28.9
6129,270,1.1,28.2,348,6.6,29
6130,198,1.2,29,476,6,29.1
6131,279,1.3,29.1,704,5.5,29.1
6132,462,1.3,28.8,726,5.2,29.2
6133,343,1.3,28.7,764,5.1,29.2
6134,489,1,28.7,675,5.2,29.2
6135,471,0.4,28.6,295,5.3,29.2
6136,341,0.4,28.3,53,5.4,29.2
6137,65,1.1,27.6,30,5.3,29.1
6138,16,1.3,26.6,14,5.2,29.1
6139,0,1.4,26.1,6,5.1,29
6140,0,1.3,25.6,0,4.8,28.9
6141,0,0.9,25.2,0,4.6,28.9
6142,0,0.7,25,0,4.3,28.8
6143,0,0.6,24.7,0,4.2,28.8
6144,0,0.6,24.5,0,4.1,28.8
6145,0,0.5,24.3,0,4.1,28.8
6146,0,0.4,24.1,0,4,28.8
6147,0,0.4,23.9,0,3.7,28.8
6148,0,0.4,23.8,0,3.5,28.8
6149,0,0.4,23.7,0,3.6,28.8
6150,0,0.4,23.8,0,4.1,28.8
6151,74,0.4,24.6,0,4.8,28.9
6152,214,0.3,25.9,14,5.2,28.9
6153,395,0.6,27,17,5,29
6154,480,0.8,27.6,61,4.7,29.1
6155,331,1,28,351,4.6,29.2
6156,216,1,28.3,108,4.6,29.2
6157,458,0.9,28.4,142,4.3,29.3
6158,744,0.8,28.5,233,4,29.2
6159,705,0.8,28.3,386,3.5,29.2
6160,503,0.7,28.1,526,3,29.2
6161,281,0.7,27.5,275,2.8,29.1
6162,60,0.6,26.5,106,3.2,29.1
6163,0,0.6,25.8,27,4.1,29
6164,0,0.7,25.5,0,5.1,28.9
6165,0,0.7,25.2,0,5.9,28.7
6166,0,0.7,24.9,0,6.3,28.6
6167,0,0.6,24.7,0,6.2,28.5
6168,0,0.6,24.5,0,5.8,28.5
6169,0,0.6,24.3,0,5.6,28.5
6170,0,0.6,24.2,0,5.6,28.7
6171,0,0.6,24.1,0,5.6,28.8
6172,0,0.6,24.1,0,5.6,28.9
6173,0,0.6,24,0,5.4,29
6174,0,0.6,24,0,5.4,29.1
6175,92,0.8,24.9,0,5.4,29.1
6176,322,1,25.8,94,5.4,29.1
6177,487,1.2,27,303,5.6,29
6178,676,1.3,28.2,470,5.7,29
6179,909,1.2,29.2,691,5.6,28.9
6180,980,0.9,29.8,878,5.4,28.9
6181,293,0.8,30.2,960,4.9,28.8
6182,98,0.7,30.2,865,4.3,28.8
6183,97,0.7,30,875,3.7,28.7
6184,99,0.6,29.7,645,3.3,28.6
6185,35,0.6,29.2,348,3.3,28.6
6186,12,0.4,28.1,37,3.4,28.5
6187,0,0.4,27.5,17,3.5,28.5
6188,0,0.5,27,0,3.6,28.4
6189,0,0.5,26.7,0,3.6,28.4
6190,0,0.5,26.3,0,3.6,28.5
6191,0,0.5,26,0,3.8,28.6
6192,0,0.6,25.6,0,4,28.7
6193,0,0.8,25.2,0,4.3,28.7
6194,0,0.7,25,0,4.5,28.8
6195,0,0.5,24.9,0,4.8,28.8
6196,0,0.5,24.9,0,5.1,28.8
6197,0,0.5,24.9,0,5.2,28.9
6198,0,0.5,24.8,0,5.4,28.9
6199,94,0.5,25.4,0,5.5,29
6200,335,0.9,26.4,92,5.7,29
